timestamp,air_temperature_at_2m(deg_C),relative_humidity_at_2m(%),direct_solar_radiation(W/m^2),diffuse_solar_radiation(W/m^2),wind_speed_at_10m(km/h),wind_direction_at_10m(deg)
2021-01-01 00:00:00+00:00,19.65079603533619,89.04515010667684,0.0020939105053411,49.03105615408615,19.49416860327964,142.02210064424793
2021-01-01 01:00:00+00:00,19.831057773476186,87.96993612370859,6.0339126539820604,177.03366218922795,17.170838495171157,142.96430528901146
2021-01-01 02:00:00+00:00,19.846671301829645,85.00322967591336,0.0121844163923757,149.01927046824738,19.54439871348042,146.00350735757965
2021-01-01 03:00:00+00:00,19.778735751140538,85.00810867181316,5.000133920620013,186.9808787282703,18.67355271233389,151.99173744950266
2021-01-01 04:00:00+00:00,19.660153636413256,85.9763988464452,28.98948131777385,163.0274997119509,16.9627343572048,163.03506276221265
2021-01-01 05:00:00+00:00,19.77751923736872,84.04434224272778,41.03024828157376,172.00865505644632,16.812773767318546,165.022660947229
2021-01-01 06:00:00+00:00,19.606726953165012,85.01333633990258,16.99824432866386,160.03169617298485,16.548616398902144,162.02507859770597
2021-01-01 07:00:00+00:00,19.155663588855543,90.05459147968915,-0.0510104694170242,34.02033848955401,14.742929752033715,157.99533366354223
2021-01-01 08:00:00+00:00,18.98402903461665,89.95113454625742,0.0339862113881891,13.977139686376525,13.162300624207717,157.95298730368827
2021-01-01 09:00:00+00:00,18.792540281733928,90.05299305625101,0.0296727402216777,4.961761454309178,11.960420125237295,164.0107900757379
2021-01-01 10:00:00+00:00,18.599263229360023,86.97779883407172,0.0423459075596418,-0.0478577815997022,12.6691298567721,172.0120409194522
2021-01-01 11:00:00+00:00,18.785422332711416,83.96683746198701,0.0267823616176336,-0.0324175085170299,14.39273768270342,176.04519534105916
2021-01-01 12:00:00+00:00,18.65190893639368,84.99589455736773,0.052369665500508,0.0377666804897458,13.749610328300063,176.9739423768168
2021-01-01 13:00:00+00:00,18.643786763422277,84.98828557010091,0.0311816112759088,0.0515745443733734,12.165410805223926,177.96261841233826
2021-01-01 14:00:00+00:00,18.35426578743364,85.96028843053851,-0.0163986296379827,-0.0161921773741687,12.56685338846622,177.986188726722
2021-01-01 15:00:00+00:00,18.395191471640494,86.03620814876382,0.0546897090053835,0.0247049378715845,12.624959346232089,177.9533012084681
2021-01-01 16:00:00+00:00,18.58657389641831,85.99686844503053,0.0287382808869345,0.0283056097692405,12.20249761347335,179.9633185595533
2021-01-01 17:00:00+00:00,18.8073429506194,87.00428748644248,0.0479462646640455,-0.050731647140536,10.367733905320042,179.9882950206535
2021-01-01 18:00:00+00:00,18.79424160206242,89.95827877087432,0.0303707749697833,0.0211221600553616,10.062844287855924,183.99626213169523
2021-01-01 19:00:00+00:00,18.86647684298909,88.05023035778075,0.0301633201779436,-0.0547824201547757,9.819269636187872,196.96517334232703
2021-01-01 20:00:00+00:00,19.04787421611606,88.94797052811965,0.0292862485867518,9.95900401335832,9.430375937874976,203.0015626255104
2021-01-01 21:00:00+00:00,19.149044070267177,90.00048303540167,0.0105094102756993,39.030076468992135,9.128241644879868,197.9726380351976
2021-01-01 22:00:00+00:00,19.77620372921871,87.0319417849357,36.024043855185546,104.98362149261716,8.727697927530954,197.0521332063013
2021-01-01 23:00:00+00:00,20.113322582537045,87.01007364947408,11.023697226954711,183.0375239562352,9.941438976512812,190.00103933075428
2021-01-02 00:00:00+00:00,20.370714295962163,85.98270144189078,14.054407848029973,160.02647925645925,10.25410542561967,192.01147375244048
2021-01-02 01:00:00+00:00,20.29365491075272,88.95604073456595,-0.0197362066991866,157.9950573995947,10.08384084989112,185.99554261080635
2021-01-02 02:00:00+00:00,20.8913230668249,84.0427176740792,166.04144512827546,252.98915565279933,8.288758353617276,179.999335916541
2021-01-02 03:00:00+00:00,20.55391811325434,84.00534716469036,0.9705268973752272,126.9932178866444,7.767930785016009,157.94665172919113
2021-01-02 04:00:00+00:00,21.35492715736254,79.99353254478177,246.9877673828739,153.94621358852535,8.129145269439714,148.00096727363868
2021-01-02 05:00:00+00:00,21.37651766380987,79.00880809756822,137.04569886794192,187.97636393504536,9.797043112673888,143.99225280913294
2021-01-02 06:00:00+00:00,20.860428604258797,80.98277029631763,3.973103459819447,108.04153629390925,10.779618026501826,127.00229005920065
2021-01-02 07:00:00+00:00,20.396027223959837,88.0046613946303,11.956438468699346,90.01864254039214,11.883683849576316,115.04104395001087
2021-01-02 08:00:00+00:00,20.55085872407647,86.94744803936722,38.969937383085096,45.96992191776356,12.493011567713012,102.0271983111258
2021-01-02 09:00:00+00:00,20.384468316461025,87.9726238097611,0.0514340758155738,7.016679299856753,12.276766110622178,92.96496939253208
2021-01-02 10:00:00+00:00,20.4368996961623,87.96625173244036,0.0303723915697892,0.0247445005686136,13.67947092266714,75.99752047655168
2021-01-02 11:00:00+00:00,20.407697691281964,86.97480806535489,-0.0533088703515004,-0.0203449826729803,13.756503316768711,83.95535999779766
2021-01-02 12:00:00+00:00,20.407441026815327,88.96783937512224,-0.0382142205912766,0.0483784509410585,13.802453263029456,84.0512950194777
2021-01-02 13:00:00+00:00,20.40714087376216,90.0368209094785,0.0519650144756322,0.0001981473255218,12.113575689287655,78.0149234788155
2021-01-02 14:00:00+00:00,20.34657497631756,90.99098621892846,0.0419131545986059,0.0489975184119312,10.294248589186342,78.04195853671858
